1425.258425,-0.000518,712.742316
1420.964649,117.208999,1425.527800
1424.606823,53.348472,712.645643
1415.621250,170.321273,1425.545737
1421.834546,106.617065,712.513178
1408.240639,223.184951,1425.599506
1416.974941,159.715252,712.344837
1398.855666,275.721627,1425.689171
1410.062664,212.564516,712.140598
1387.500360,327.853267,1425.814792
1401.133551,265.086700,711.900423
1374.209884,379.502360,1425.976408
1390.224545,317.204262,711.624256
1359.020488,430.591997,1426.174096
1377.373676,368.840206,711.312025
1341.969437,481.046054,1426.407929
1362.619973,419.918369,710.963639
1323.095004,530.789182,1426.678016
1346.003449,470.363383,710.579033
1302.436388,579.746999,1426.984445
1327.565026,520.100864,710.158122
1280.033634,627.846262,1427.327361
1307.346521,569.057420,709.700728
1255.927705,675.014697,1427.706845
1285.390495,617.160998,709.206771
1230.160172,721.181632,1428.123076
1261.740337,664.340655,708.676118
1202.773553,766.277344,1428.576171
1236.440116,710.526898,708.108577
1173.810901,810.233848,1429.066324
1209.534492,755.651801,707.504022
1143.315889,852.984705,1429.593685
1181.068910,799.648714,706.862306
1111.332816,894.465061,1430.158443
1151.089171,842.452965,706.183230
1077.906514,934.611803,1430.760802
1119.641617,884.001562,705.466613
1043.084308,973.363795,1431.400966
1086.773212,924.233135,704.712221
1006.935730,1010.661571,1432.079155
1052.531491,963.088636,703.919884
969.542442,1046.448044,1432.795606
1016.979756,1000.510661,703.089330
930.986236,1080.668066,1433.550553
980.198678,1036.444225,702.220355
891.347919,1113.284494,1434.344249
942.269770,1070.836175,701.312704
850.708095,1144.286765,1435.176962
903.273414,1103.643572,700.366130
809.146478,1173.668150,1436.048978
863.289983,1134.853008,699.380344
766.742115,1201.423177,1436.960601
822.398366,1164.459657,698.355113
723.572854,1227.547926,1437.912091
780.676872,1192.459767,697.290074
679.715800,1252.039680,1438.903786
738.202857,1218.850931,696.184960
635.246908,1274.897152,1439.936001
695.052303,1243.632285,695.039494
590.241127,1296.120363,1441.009087
651.300397,1266.804113,693.853300
544.771733,1315.710929,1442.123372
607.020903,1288.368186,692.626068
498.911320,1333.671577,1443.279243
562.286191,1308.327679,691.357517
452.730651,1350.006626,1444.477040
517.167518,1326.687025,690.047176
406.299069,1364.721766,1445.717162
471.734492,1343.452123,688.694730
359.684550,1377.824030,1446.999984
426.055238,1358.630234,687.299850
312.953271,1389.321907,1448.325917
380.196214,1372.230015,685.862111
266.170175,1399.225177,1449.695391
334.222403,1384.261439,684.381147
219.397906,1407.545146,1451.108805
288.196878,1394.735899,682.856493
172.697634,1414.294419,1452.566625
242.181258,1403.666075,681.287816
126.128888,1419.486964,1454.069280
196.235023,1411.066067,679.674660
79.748860,1423.138161,1455.617222
150.415717,1416.951299,678.016614
33.613265,1425.264695,1457.210916
104.779815,1421.338425,676.313237
-12.224085,1425.884610,1458.850863
59.380747,1424.245539,674.564049
-57.711966,1425.017282,1460.537497
14.270541,1425.691957,672.768642
-102.800741,1422.683375,1462.271368
-30.500465,1425.698283,670.926575
-147.442776,1418.904857,1464.052958
-74.884946,1424.286385,669.037272
-191.592468,1413.707090,1465.882802
-118.836546,1421.479379,667.100397
-235.206770,1407.133346,1467.761371
-162.311705,1417.301588,665.115386
-278.243619,1399.235269,1469.689197
-205.268900,1411.784240,663.081765
-320.661990,1390.064320,1471.666869
-247.668060,1404.975835,660.999048
-362.422690,1379.671797,1473.694903
-289.470677,1396.927598,658.866791
-403.488511,1368.108845,1475.773809
-330.638946,1387.690575,656.684459
-443.825489,1355.426063,1477.904162
-371.138000,1377.315349,654.451494
-483.401633,1341.674465,1480.086552
-410.934420,1365.852363,652.167506
-522.186698,1326.910192,1482.321504
-449.997735,1353.351507,649.831878
-560.153644,1311.190774,1484.609603
-488.299417,1339.863465,647.444198
-597.276443,1294.573335,1486.951394
-525.812875,1325.443864,645.003914
-633.532480,1277.113567,1489.347460
-562.514421,1310.148808,642.510538
-668.901079,1258.866288,1491.798368
-598.382263,1294.033511,639.963519
-703.363732,1239.885329,1494.304719
-633.396505,1277.152327,637.362422
-736.904078,1220.223531,1496.867017
-667.540061,1259.558272,634.706752
-769.507657,1199.932870,1499.485863
-700.797221,1241.303699,631.995999
-801.162989,1179.063745,1502.161815
-733.155463,1222.439308,629.229686
-831.859980,1157.665930,1504.895432
-764.602696,1203.015670,626.407323
-861.590577,1135.788172,1507.687248
-795.130597,1183.081244,623.528434
-890.349544,1113.477545,1510.537835
-824.731882,1162.683964,620.592633
-918.132952,1090.780517,1513.447689
-853.401379,1141.870565,617.599406
-944.938977,1067.742333,1516.417365
-881.135975,1120.686559,614.548383
-970.767838,1044.406999,1519.447338
-907.934150,1099.176546,611.439057
-995.621361,1020.817623,1522.538103
-933.796539,1077.383730,608.271168
-1019.503497,997.015884,1525.690147
-958.725078,1055.350577,605.044261
-1042.421741,973.042757,1528.903952
-982.724309,1033.117616,601.757994
-1064.393224,948.937208,1532.179918
-1005.799019,1010.725533,598.412038
-1085.436183,924.738272,1535.518472
-1027.956994,988.212715,595.006085
-1105.569885,900.483371,1538.920034
-1049.211269,965.616828,591.539923
-1124.814682,876.208068,1542.384885
-1069.580131,942.974878,588.013173
-1143.190509,851.947879,1545.913433
-1089.083389,920.321868,584.425673
-1160.718010,827.738109,1549.505966
-1107.740501,897.692538,580.777313
-1177.418462,803.615438,1553.162726
-1125.571573,875.120225,577.067896
-1193.313277,779.615722,1556.883941
-1142.597446,852.636631,573.297315
-1208.424130,755.773328,1560.669809
-1158.838249,830.274593,569.465427
-1222.772922,732.121169,1564.520479
-1174.315239,808.066916,565.572339
-1236.382139,708.690064,1568.436042
-1189.049657,786.045598,561.618002
-1249.273882,685.510331,1572.416556
-1203.062714,764.241462,557.602504
-1261.471115,662.609580,1576.462009
-1216.375981,742.683548,553.525964
-1272.996128,640.015464,1580.572367
-1229.010795,721.400020,549.388598
-1283.871845,617.753213,1584.747483
-1240.989026,700.416877,545.190592
-1294.121158,595.846806,1588.987215
-1252.331987,679.759773,540.932256
-1303.766685,574.319486,1593.291291
-1263.061545,659.452028,536.613930
-1312.831074,553.193103,1597.659419
-1273.198958,639.516712,532.236033
-1321.337051,532.487911,1602.091228
-1282.765818,619.974850,527.799143
-1329.307165,512.223077,1606.586312
-1291.783176,600.847084,523.303661
