1.304038,1.136362,1.248143
1.490914,1.000280,1.964340
1.293159,1.281823,1.080817
1.558479,1.082666,2.001451
1.282807,1.401249,0.977071
1.620943,1.153690,1.967219
1.273170,1.496515,0.926726
1.678207,1.213831,1.878324
1.264420,1.569557,0.919582
1.730199,1.263575,1.751422
1.256715,1.622338,0.945458
1.776878,1.303417,1.603123
1.250197,1.656835,0.994192
1.818227,1.333858,1.449961
1.245000,1.675038,1.055638
1.854251,1.355404,1.308372
1.241247,1.678943,1.119665
1.884975,1.368564,1.194538
1.239054,1.670548,1.176162
1.910441,1.373850,1.116650
1.238532,1.651843,1.215033
1.930705,1.371772,1.070750
1.239786,1.624810,1.229472
1.945835,1.362841,1.051869
1.242919,1.591413,1.221839
1.955910,1.347561,1.055074
1.248037,1.553596,1.196084
1.961013,1.326437,1.075476
1.255242,1.513274,1.156163
1.961234,1.299964,1.108239
1.264643,1.472332,1.106032
1.956664,1.268632,1.148588
1.276352,1.432616,1.049656
1.947397,1.232922,1.191819
1.290488,1.395930,0.991007
1.933522,1.193359,1.233306
1.307176,1.364031,0.934065
1.915127,1.150681,1.269810
1.326555,1.338480,0.882823
1.892293,1.105673,1.301211
1.348773,1.319486,0.840693
1.865094,1.059103,1.327835
1.373991,1.306543,0.808067
1.833596,1.011729,1.350000
1.402387,1.299141,0.784368
1.797857,0.964288,1.368021
1.434154,1.296774,0.769025
1.757919,0.917504,1.382200
1.469503,1.298942,0.761465
1.713827,0.872080,1.392837
1.508666,1.305149,0.761117
1.665650,0.828699,1.400218
1.551747,1.314907,0.767408
1.613471,0.788023,1.404624
1.597678,1.327733,0.779764
1.557377,0.750691,1.406323
1.644830,1.343154,0.797609
1.497459,0.717317,1.405575
1.691592,1.360703,0.820362
1.433811,0.688488,1.402628
1.736372,1.379925,0.847441
1.366528,0.664762,1.397722
1.777597,1.400373,0.878258
1.295703,0.646667,1.391083
1.813712,1.421612,0.912224
1.221426,0.634699,1.382928
1.843182,1.443220,0.948744
1.143780,0.629318,1.373464
1.864487,1.464785,0.987222
1.063163,0.630948,1.362885
1.876127,1.485910,1.027061
0.981798,0.639971,1.351377
1.876670,1.506214,1.067660
0.902464,0.656728,1.339115
1.866273,1.525329,1.108421
0.827817,0.681516,1.326263
