1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569946578e+01,-2.300121425044260093e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569946578e+01,-2.300121425044260093e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569946578e+01,-2.300121425044260093e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569946578e+01,-2.300121425044260093e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569946578e+01,-2.300121425044260093e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569946578e+01,-2.300121425044260093e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569946578e+01,-2.300121425044260093e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569946578e+01,-2.300121425044260093e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569946578e+01,-2.300121425044260093e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569946578e+01,-2.300121425044260093e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
1.735523010569946578e+01,-2.300121425044260093e+01,-3.000000000000000000e+01
1.735523010569949420e+01,-2.300121425044256895e+01,-3.000000000000000000e+01
