2.378128509521484375e+02,9.446066894531250000e+02,-1.317239645868539810e-02
-4.689807739257812500e+02,2.378131256103515625e+02,2.974655723571777344e+01
2.398303070068359375e+02,9.439087524414062500e+02,3.132495880126953125e+01
-4.669632568359375000e+02,2.371151580810546875e+02,6.108469009399414062e+01
2.432332763671875000e+02,9.418176269531250000e+02,6.248074340820312500e+01
-4.635603027343750000e+02,2.350240020751953125e+02,9.224047088623046875e+01
2.480083160400390625e+02,9.383415527343750000e+02,9.333121490478515625e+01
-4.587852783203125000e+02,2.315479431152343750e+02,1.230909500122070312e+02
2.541365509033203125e+02,9.334942626953125000e+02,1.237546310424804688e+02
-4.526570434570312500e+02,2.267006835937500000e+02,1.535143585205078125e+02
2.615938720703125000e+02,9.272949218750000000e+02,1.536309204101562500e+02
-4.451997070312500000e+02,2.205013275146484375e+02,1.833906555175781250e+02
2.703507690429687500e+02,9.197679443359375000e+02,1.828421630859375000e+02
-4.364428100585937500e+02,2.129743652343750000e+02,2.126018981933593750e+02
2.803727416992187500e+02,9.109431152343750000e+02,2.112731018066406250e+02
-4.264208374023437500e+02,2.041495056152343750e+02,2.410328369140625000e+02
2.916201782226562500e+02,9.008551635742187500e+02,2.388115081787109375e+02
-4.151734008789062500e+02,1.940615844726562500e+02,2.685712280273437500e+02
3.040487365722656250e+02,8.895439453125000000e+02,2.653487243652343750e+02
-4.027448730468750000e+02,1.827503662109375000e+02,2.951084594726562500e+02
3.176093750000000000e+02,8.770541381835937500e+02,2.907799987792968750e+02
-3.891842041015625000e+02,1.702605285644531250e+02,3.205397338867187500e+02
3.322485046386718750e+02,8.634349975585937500e+02,3.150049743652343750e+02
-3.745451049804687500e+02,1.566413879394531250e+02,3.447647094726562500e+02
3.479084472656250000e+02,8.487402343750000000e+02,3.379280395507812500e+02
-3.588851318359375000e+02,1.419466400146484375e+02,3.676877746582031250e+02
3.645273132324218750e+02,8.330278930664062500e+02,3.594587402343750000e+02
-3.422662963867187500e+02,1.262343063354492188e+02,3.892184753417968750e+02
3.820395812988281250e+02,8.163599853515625000e+02,3.795120849609375000e+02
-3.247540283203125000e+02,1.095663986206054688e+02,4.092718200683593750e+02
4.003760986328125000e+02,7.988023071289062500e+02,3.980089416503906250e+02
-3.064174804687500000e+02,9.200868225097656250e+01,4.277686767578125000e+02
4.194645385742187500e+02,7.804240112304687500e+02,4.148763427734375000e+02
-2.873290405273437500e+02,7.363044738769531250e+01,4.446360778808593750e+02
4.392295532226562500e+02,7.612978515625000000e+02,4.300476989746093750e+02
-2.675640563964843750e+02,5.450425720214843750e+01,4.598074340820312500e+02
4.595930786132812500e+02,7.414991455078125000e+02,4.434630737304687500e+02
-2.472005004882812500e+02,3.470556640625000000e+01,4.732228088378906250e+02
4.804748535156250000e+02,7.211060791015625000e+02,4.550696411132812500e+02
