1.000000000000000000e+01,1.141421318054199219e+01,9.836793899536132812e+00
8.585786819458007812e+00,1.000000000000000000e+01,9.836793899536132812e+00
1.000005626678466797e+01,1.141415786743164062e+01,9.846209526062011719e+00
8.585842132568359375e+00,9.999943733215332031e+00,9.846209526062011719e+00
1.000022315979003906e+01,1.141399002075195312e+01,9.855649948120117188e+00
8.586009979248046875e+00,9.999776840209960938e+00,9.855649948120117188e+00
1.000050258636474609e+01,1.141371154785156250e+01,9.865114212036132812e+00
8.586288452148437500e+00,9.999497413635253906e+00,9.865114212036132812e+00
1.000089263916015625e+01,1.141332054138183594e+01,9.874601364135742188e+00
8.586679458618164062e+00,9.999107360839843750e+00,9.874601364135742188e+00
1.000139522552490234e+01,1.141281795501708984e+01,9.884110450744628906e+00
8.587182044982910156e+00,9.998604774475097656e+00,9.884110450744628906e+00
1.000200939178466797e+01,1.141220474243164062e+01,9.893639564514160156e+00
8.587795257568359375e+00,9.997990608215332031e+00,9.893639564514160156e+00
1.000273418426513672e+01,1.141147994995117188e+01,9.903188705444335938e+00
8.588520050048828125e+00,9.997265815734863281e+00,9.903188705444335938e+00
1.000357055664062500e+01,1.141064357757568359e+01,9.912755966186523438e+00
8.589356422424316406e+00,9.996429443359375000e+00,9.912755966186523438e+00
1.000451755523681641e+01,1.140969657897949219e+01,9.922339439392089844e+00
8.590303421020507812e+00,9.995482444763183594e+00,9.922339439392089844e+00
1.000557613372802734e+01,1.140863800048828125e+01,9.931940078735351562e+00
8.591361999511718750e+00,9.994423866271972656e+00,9.931940078735351562e+00
1.000674438476562500e+01,1.140746879577636719e+01,9.941555976867675781e+00
8.592531204223632812e+00,9.993255615234375000e+00,9.941555976867675781e+00
1.000802421569824219e+01,1.140618896484375000e+01,9.951184272766113281e+00
8.593811035156250000e+00,9.991975784301757812e+00,9.951184272766113281e+00
1.000941467285156250e+01,1.140479946136474609e+01,9.960824966430664062e+00
8.595200538635253906e+00,9.990585327148437500e+00,9.960824966430664062e+00
1.001091480255126953e+01,1.140329933166503906e+01,9.970478057861328125e+00
8.596700668334960938e+00,9.989085197448730469e+00,9.970478057861328125e+00
1.001252460479736328e+01,1.140168857574462891e+01,9.980139732360839844e+00
8.598311424255371094e+00,9.987475395202636719e+00,9.980139732360839844e+00
1.001424503326416016e+01,1.139996910095214844e+01,9.989809989929199219e+00
8.600030899047851562e+00,9.985754966735839844e+00,9.989809989929199219e+00
1.001607418060302734e+01,1.139813995361328125e+01,9.999486923217773438e+00
8.601860046386718750e+00,9.983925819396972656e+00,9.999486923217773438e+00
1.001801204681396484e+01,1.139620113372802734e+01,1.000916957855224609e+01
8.603798866271972656e+00,9.981987953186035156e+00,1.000916957855224609e+01
1.002005958557128906e+01,1.139415454864501953e+01,1.001885700225830078e+01
8.605845451354980469e+00,9.979940414428710938e+00,1.001885700225830078e+01
1.002221488952636719e+01,1.139199829101562500e+01,1.002854728698730469e+01
8.608001708984375000e+00,9.977785110473632812e+00,1.002854728698730469e+01
1.002447891235351562e+01,1.138973426818847656e+01,1.003823852539062500e+01
8.610265731811523438e+00,9.975521087646484375e+00,1.003823852539062500e+01
1.002685070037841797e+01,1.138736343383789062e+01,1.004792976379394531e+01
8.612636566162109375e+00,9.973149299621582031e+00,1.004792976379394531e+01
