1.030000019073486328e+01,1.141421318054199219e+01,1.000000000000000000e+01
8.885787010192871094e+00,1.000000000000000000e+01,1.000000000000000000e+01
1.029999828338623047e+01,1.141415786743164062e+01,1.001256561279296875e+01
8.885784149169921875e+00,9.999943733215332031e+00,1.001256561279296875e+01
1.029998970031738281e+01,1.141399002075195312e+01,1.002513027191162109e+01
8.885776519775390625e+00,9.999776840209960938e+00,1.002513027191162109e+01
1.029997730255126953e+01,1.141371154785156250e+01,1.003769016265869141e+01
8.885763168334960938e+00,9.999497413635253906e+00,1.003769016265869141e+01
1.029995918273925781e+01,1.141332054138183594e+01,1.005024433135986328e+01
8.885746002197265625e+00,9.999107360839843750e+00,1.005024433135986328e+01
1.029993724822998047e+01,1.141281795501708984e+01,1.006279087066650391e+01
8.885724067687988281e+00,9.998604774475097656e+00,1.006279087066650391e+01
1.029991149902343750e+01,1.141220474243164062e+01,1.007532691955566406e+01
8.885697364807128906e+00,9.997990608215332031e+00,1.007532691955566406e+01
1.029988193511962891e+01,1.141147994995117188e+01,1.008785152435302734e+01
8.885667800903320312e+00,9.997265815734863281e+00,1.008785152435302734e+01
1.029985046386718750e+01,1.141064357757568359e+01,1.010036182403564453e+01
8.885636329650878906e+00,9.996429443359375000e+00,1.010036182403564453e+01
1.029981613159179688e+01,1.140969657897949219e+01,1.011285591125488281e+01
8.885601997375488281e+00,9.995482444763183594e+00,1.011285591125488281e+01
1.029978084564208984e+01,1.140863800048828125e+01,1.012533283233642578e+01
8.885566711425781250e+00,9.994423866271972656e+00,1.012533283233642578e+01
1.029974460601806641e+01,1.140746879577636719e+01,1.013779067993164062e+01
8.885531425476074219e+00,9.993255615234375000e+00,1.013779067993164062e+01
1.029971027374267578e+01,1.140618896484375000e+01,1.015022563934326172e+01
8.885497093200683594e+00,9.991975784301757812e+00,1.015022563934326172e+01
1.029967784881591797e+01,1.140479946136474609e+01,1.016263675689697266e+01
8.885463714599609375e+00,9.990585327148437500e+00,1.016263675689697266e+01
1.029964828491210938e+01,1.140329933166503906e+01,1.017502307891845703e+01
8.885434150695800781e+00,9.989085197448730469e+00,1.017502307891845703e+01
1.029962253570556641e+01,1.140168857574462891e+01,1.018738174438476562e+01
8.885409355163574219e+00,9.987475395202636719e+00,1.018738174438476562e+01
1.029960441589355469e+01,1.139996910095214844e+01,1.019970989227294922e+01
8.885390281677246094e+00,9.985754966735839844e+00,1.019970989227294922e+01
1.029959201812744141e+01,1.139813995361328125e+01,1.021200752258300781e+01
