Frame 0
Iteration 95: Reprojection Error: 0.4806, Photometric Error: 0.5028
Iteration 96: Reprojection Error: 0.481, Photometric Error: 0.4961
Iteration 97: Reprojection Error: 0.4808, Photometric Error: 0.4966
Iteration 98: Reprojection Error: 0.4824, Photometric Error: 0.5046
Iteration 99: Reprojection Error: 0.4884, Photometric Error: 0.498
Iteration 100: Reprojection Error: 0.4819, Photometric Error: 0.5
Mean Reprojection Error: 0.485
Mean Photometric Error: 0.4996

Frame 1
Iteration 1: Reprojection Error: 0.4849, Photometric Error: 0.4996
Iteration 2: Reprojection Error: 0.4896, Photometric Error: 0.5011
Iteration 3: Reprojection Error: 0.4817, Photometric Error: 0.4963
Iteration 4: Reprojection Error: 0.4838, Photometric Error: 0.4954
Iteration 5: Reprojection Error: 0.4822, Photometric Error: 0.4999
Iteration 6: Reprojection Error: 0.484, Photometric Error: 0.5012
Iteration 7: Reprojection Error: 0.488, Photometric Error: 0.5036
Iteration 8: Reprojection Error: 0.4887, Photometric Error: 0.498
Iteration 9: Reprojection Error: 0.4856, Photometric Error: 0.4961
Iteration 10: Reprojection Error: 0.4847, Photometric Error: 0.4953
Iteration 11: Reprojection Error: 0.4889, Photometric Error: 0.4971
Iteration 12: Reprojection Error: 0.4811, Photometric Error: 0.5031
Iteration 13: Reprojection Error: 0.4848, Photometric Error: 0.4972
Iteration 14: Reprojection Error: 0.4856, Photometric Error: 0.4956
Iteration 15: Reprojection Error: 0.4894, Photometric Error: 0.5027
Iteration 16: Reprojection Error: 0.4828, Photometric Error: 0.5021
Iteration 17: Reprojection Error: 0.4857, Photometric Error: 0.5029
Iteration 18: Reprojection Error: 0.4828, Photometric Error: 0.5045
Iteration 19: Reprojection Error: 0.4873, Photometric Error: 0.4995
Iteration 20: Reprojection Error: 0.4893, Photometric Error: 0.4993
Iteration 21: Reprojection Error: 0.4895, Photometric Error: 0.5044
Iteration 22: Reprojection Error: 0.4807, Photometric Error: 0.5036
Iteration 23: Reprojection Error: 0.4869, Photometric Error: 0.4954
Iteration 24: Reprojection Error: 0.4842, Photometric Error: 0.5032
Iteration 25: Reprojection Error: 0.4892, Photometric Error: 0.4963
Iteration 26: Reprojection Error: 0.4883, Photometric Error: 0.5026
Iteration 27: Reprojection Error: 0.4829, Photometric Error: 0.5016
Iteration 28: Reprojection Error: 0.4825, Photometric Error: 0.4957
Iteration 29: Reprojection Error: 0.4893, Photometric Error: 0.5008
Iteration 30: Reprojection Error: 0.4888, Photometric Error: 0.4988
Iteration 31: Reprojection Error: 0.4896, Photometric Error: 0.5037
Iteration 32: Reprojection Error: 0.489, Photometric Error: 0.4962
Iteration 33: Reprojection Error: 0.4865, Photometric Error: 0.5039
Iteration 34: Reprojection Error: 0.4891, Photometric Error: 0.498
Iteration 35: Reprojection Error: 0.4816, Photometric Error: 0.5034
Iteration 36: Reprojection Error: 0.4847, Photometric Error: 0.5025
Iteration 37: Reprojection Error: 0.4824, Photometric Error: 0.5
Iteration 38: Reprojection Error: 0.4838, Photometric Error: 0.5032
Iteration 39: Reprojection Error: 0.4812, Photometric Error: 0.4981
Iteration 40: Reprojection Error: 0.4817, Photometric Error: 0.4989
Iteration 41: Reprojection Error: 0.484, Photometric Error: 0.5002
Iteration 42: Reprojection Error: 0.488, Photometric Error: 0.4975
Iteration 43: Reprojection Error: 0.4865, Photometric Error: 0.4961
Iteration 44: Reprojection Error: 0.4867, Photometric Error: 0.501
Iteration 45: Reprojection Error: 0.4855, Photometric Error: 0.4976
Iteration 46: Reprojection Error: 0.4801, Photometric Error: 0.5047
Iteration 47: Reprojection Error: 0.4803, Photometric Error: 0.5004
Iteration 48: Reprojection Error: 0.489, Photometric Error: 0.5028
Iteration 49: Reprojection Error: 0.4832, Photometric Error: 0.4955
Iteration 50: Reprojection Error: 0.4848, Photometric Error: 0.5037
Iteration 51: Reprojection Error: 0.4826, Photometric Error: 0.4987
Iteration 52: Reprojection Error: 0.4867, Photometric Error: 0.4983
Iteration 53: Reprojection Error: 0.4894, Photometric Error: 0.5048
Iteration 54: Reprojection Error: 0.4851, Photometric Error: 0.4959
Iteration 55: Reprojection Error: 0.4838, Photometric Error: 0.4958
Iteration 56: Reprojection Error: 0.482, Photometric Error: 0.4998
Iteration 57: Reprojection Error: 0.4838, Photometric Error: 0.501
Iteration 58: Reprojection Error: 0.4854, Photometric Error: 0.5032
Iteration 59: Reprojection Error: 0.4816, Photometric Error: 0.4954
Iteration 60: Reprojection Error: 0.4865, Photometric Error: 0.4991
Iteration 61: Reprojection Error: 0.4817, Photometric Error: 0.5043
Iteration 62: Reprojection Error: 0.4834, Photometric Error: 0.5028
Iteration 63: Reprojection Error: 0.4811, Photometric Error: 0.4989
Iteration 64: Reprojection Error: 0.4881, Photometric Error: 0.4964
Iteration 65: Reprojection Error: 0.4828, Photometric Error: 0.5021
Iteration 66: Reprojection Error: 0.4892, Photometric Error: 0.4988
Iteration 67: Reprojection Error: 0.4854, Photometric Error: 0.4988
Iteration 68: Reprojection Error: 0.4838, Photometric Error: 0.4972
Iteration 69: Reprojection Error: 0.4827, Photometric Error: 0.4951
Iteration 70: Reprojection Error: 0.4841, Photometric Error: 0.4991
Iteration 71: Reprojection Error: 0.4815, Photometric Error: 0.4982
Iteration 72: Reprojection Error: 0.4857, Photometric Error: 0.4987
Iteration 73: Reprojection Error: 0.4827, Photometric Error: 0.4975
Iteration 74: Reprojection Error: 0.4845, Photometric Error: 0.4967
Iteration 75: Reprojection Error: 0.4853, Photometric Error: 0.5009
Iteration 76: Reprojection Error: 0.4887, Photometric Error: 0.5024
Iteration 77: Reprojection Error: 0.4873, Photometric Error: 0.5045
Iteration 78: Reprojection Error: 0.4821, Photometric Error: 0.4991
Iteration 79: Reprojection Error: 0.4845, Photometric Error: 0.5006
Iteration 80: Reprojection Error: 0.4815, Photometric Error: 0.4977
Iteration 81: Reprojection Error: 0.4868, Photometric Error: 0.4979
Iteration 82: Reprojection Error: 0.4856, Photometric Error: 0.5014
Iteration 83: Reprojection Error: 0.4825, Photometric Error: 0.5027
Iteration 84: Reprojection Error: 0.4801, Photometric Error: 0.5017
Iteration 85: Reprojection Error: 0.4874, Photometric Error: 0.4962
Iteration 86: Reprojection Error: 0.483, Photometric Error: 0.4994
Iteration 87: Reprojection Error: 0.4888, Photometric Error: 0.4981
Iteration 88: Reprojection Error: 0.4849, Photometric Error: 0.5023
Iteration 89: Reprojection Error: 0.4828, Photometric Error: 0.499
Iteration 90: Reprojection Error: 0.4866, Photometric Error: 0.503
Iteration 91: Reprojection Error: 0.4811, Photometric Error: 0.5004
Iteration 92: Reprojection Error: 0.4804, Photometric Error: 0.5038
Iteration 93: Reprojection Error: 0.4827, Photometric Error: 0.4961
Iteration 94: Reprojection Error: 0.4888, Photometric Error: 0.4954
Iteration 95: Reprojection Error: 0.4885, Photometric Error: 0.5032
Iteration 96: Reprojection Error: 0.4812, Photometric Error: 0.5013
Iteration 97: Reprojection Error: 0.4833, Photometric Error: 0.4991
Iteration 98: Reprojection Error: 0.4865, Photometric Error: 0.4967
Iteration 99: Reprojection Error: 0.4881, Photometric Error: 0.4999
Iteration 100: Reprojection Error: 0.4872, Photometric Error: 0.5012
Mean Reprojection Error: 0.485
Mean Photometric Error: 0.4998

